content,file_path
"如何压缩一个图片的大小？我现在要上传照片，可大了近一倍，请问：如 ,简单的描述是我现在要上传，可大了近一倍，请问：如何压缩大小上传？？,答案是1. 首先,可以肯定是BMP格式比JPG格式要大一些.
2. 其次,另存为选项中,选择颜色种类越少,照片大小越小.
3. 再有,用ACDsee等软件在另存照片时可以选较小长宽象像点,其值越小,照片容量越小.
4. 技巧:可以用ACDsee高版本的软件,对原有的目录中多个图片同时调整其大小,省时省力.其中又可以综合重新命名.",baike2018qa\baike_qa_train.json
"踢足球做人墙时手应该做什么动作？男生踢足球做人墙时手要做什么？摆 ,简单的描述是男生踢做人墙时手要做什么？摆成什么样子？,答案是来个直观的```",baike2018qa\baike_qa_train.json
"关于绝对地址与相对地址~~~~~多谢！1什么是绝对地址与相对地址 ,简单的描述是1什么是绝对地址与相对地址啊？（不要太理论化了）2为什么象“file：//”头的URL上传到WWW中就不能正常工作，在这种情况下怎样用手工将其URL地址改正过来呢？3我在做网页时，是不是只要将所有的素材都放在WEB站点（这是就是相对地址?），那么当网页上传或者拷贝到其他的磁盘时，图片动画等文件就不会无法调用了吗？,答案是1 楼上的解释得不错，简单的说，绝对地址就是带有完整盘符或网址等信息的地址；相对地址则不会出现盘符或 网址信息

2  file：//就是一种绝对地址，需要改成相对地址，比如e:\web 中文件1.HTM链接到  相同目录下的2.htm ,链接代码 写 a href=2.htm即可，而不要写成 a href= :/web/2.htm

3 制作并上传网站时，如果时链接本地文件，必须采用相对地址，这首先要求将所有的网页及素材文件 都放在一个目录下 如 E:\WEB，（可再设置子目录）。制作完成后需要将所有文件及文件夹上传。",baike2018qa\baike_qa_train.json
"急!告他重婚需要哪些证据?我与他结婚十二年,小孩都十岁了,这十几 ,简单的描述是我与他十二年,小孩都十岁了,这十几年中我负出了很多,家里的大小事都是我操心,我都无怨无悔,我很理解他,因为他的工作性质决定他长期在外,也很辛苦.我全心全意对他好,凡事都替他着想.我们自从结婚以来,从来没有大吵大闹过,更不要说动手.但是他十月份向我提出离婚后,他简直象变了一个人,他不但说一些恶毒的话,而且还动手打了我.我的心寒透了.我要和他离婚,但不想便宜他,他太迫不及待的想和第三者在一起,因为他向我提出离婚的时候说过,她怀起小孩.我想告他重婚,但我知道仅有他和第三者有小孩这一点是不够的,我不知道我还该收集哪些证据,才能让他受到惩罚.希望懂法的热心人我与他十二年,小孩都十岁了,这十几年中我负出了很多,家里的大小事都是我操心,我都无怨无悔,我很理解他,因为他的工作性质决定他长期在外,也很辛苦.我全心全意对他好,凡事都替他着想.我们自从结婚以来,从来没有大吵大闹过,更不要说动手.但是他十月份向我提出离婚后,他简直象变了一个人,他不但说一些恶毒的话,而且还动手打了我.我的心寒透了.我要和他离婚,但不想便宜他,他太迫不及待的想和第三者在一起,因为他向我提出离婚的时候说过,她怀起小孩.我想告他重婚,但我知道仅有他和第三者有小孩这一点是不够的,我不知道我还该收集哪些证据,才能让他受到惩罚.希望懂法的热心人指点指点.,答案是与人宽容，与己宽容，要让他付出代价，但也不要太决情，相信好有好报，按排好自己的生活。",baike2018qa\baike_qa_train.json
"两道财务管理题1某公司拟发行5年期债券，每年付息一次，到期一次还 ,简单的描述是1 某公司拟发行5年期，每年付息一次，到期一次还本，债券票面金额为1000元，票面利率为10%，市场利率为12%，则债券的发行价格是多少？（答案927.88）2 甲公司按照年利率10%向银行借款2000万元，银行要求将贷款数额的25%作为补偿性余额，则公司该项借款的实际利率是多少？（答案13.33%）,答案是1)
债券的发行价格=1000*10%*(P/A,12%,5)+1000*(P/S,12%,5)
              =927.88
2)
实际利率=10%/(1-25%)=13.33%",baike2018qa\baike_qa_train.json
"潜力会随着年龄增长而增长吗街球队的中锋１７随蓝板才４０就黄了！等 ,简单的描述是街球队的中锋１７随蓝板才４０就黄了！
等他年龄增长潜力会增长吗！黄条能变成绿条吗？,答案是您好，您可以雇佣以为训练员帮助您，街球的训练员，是有可能增加潜力的哦！",baike2018qa\baike_qa_train.json
"膝盖扭伤的骨质增生怎么治疗？ ,简单的描述是膝盖的骨质增生怎么治疗？,答案是药物真能消除骨刺吗骨质增生（骨赘）在X线片上形如鸟嘴样变化，人们把它称做“骨刺”，这个名称比较形象化。“骨上长刺”究竟会引起什么症状，是否需要或能不能用药消除，则是许多患者关心的问题。也许是高额利润的诱惑，商界利用人们对骨刺的恐惧心理，声称他们经销的药物可以抑制骨质增生，使骨刺消除，事实是否真如其所说？　　先让我们来认识一下骨刺。　　在人四肢关节骨的两端，覆盖着一层光滑富有弹性的软骨，当关节时，软骨对软骨的摩擦系数比冰对冰还低，这样就使关节的磨损减少到最低程度。软骨细胞中含有大量水分，像是一块海绵，加压时变薄，压力解除后又恢复到原有的厚度。负重时关节软骨的弹性变形，能减少运动的冲击和震荡，这种软骨的弹性对抵抗磨损是十分重要的。　　但是，任何不断运动的机械部件都可因使用而磨损，人类关节也不例外。磨损早期关节不平，有裂纹和凹陷，随之软骨碎裂、侵蚀。在软骨破坏的同时，有软骨和新骨增生，这就是在X线片中所见的骨刺。如果软骨的修复和破坏不能同步，骨关节炎将随之发生。显然骨质增生是人体一种修复反应，就像伤口里长出新肉一样。从生物力学的观点来看，增生的新骨使关节的表面积增加，减少单位面积的负荷，使关节的负载分布更为有利，因此有保护关节的作用。如果这种骨质增生和关节再塑性能达到一种“不合理的协调”状态，就可能延缓关节炎的进展，甚至使病情静止下来。　　不少人在拍摄X线片时无意中发现关节内有骨刺，就变得忧心忡忡，担心会发生关节强直或瘫痪。其实，这是不必要的。据病理研究，在20岁人的关节标本中，已找到退行性变化的证据，到40岁时，90％被调查的负重关节（髋、膝）都有增生性改变，但是仅三分之一患者有相关的症状。我们知道，软骨本身是无神经的，对疼痛很不敏感。疼痛往往是和关节内其他组织以及关节周围结构有关，如骨质增生引起的骨膜隆起、裸露的软骨下受到的压力、骨小梁微小骨折、关节内韧带退行性改变、关节囊扩张以及滑膜受挤压和磨损。此外，滑膜炎也是引起关节疼痛的主要原因。　　但骨质增生有时也会引起或轻或重的症状，这主要与骨刺生长的部位有关，其中最为常见的是手指末节骨质增生和脊椎骨关节炎。前者称做赫氏结节，伴有手指末节的屈曲和偏斜，外观如蛇头，患指感疼痛、肿胀，多见于中年女性，可服用消炎止痛药或热敷，疼痛最终会解除。但增生的骨质不可能消失，手指畸形将永久存在。脊椎骨关节骨质增生也十分常见，X线片所见的椎体前或前外侧面的骨质增生并不会引起症状，椎体后面的骨刺或脊神经周围的骨刺可能挤压脊髓、神经根或椎动脉，并引起颈椎病或坐骨神经痛，严重的患者需要手术治疗。　　那么我们再说一下骨刺的治疗。　　首先我们知道除了少数特殊部位的骨刺可能引起症状外，大多数骨关节炎患者的疼痛和骨刺无关，对于这些患者，治疗骨刺是完全不必要的。　　其次，骨质增生是软骨破坏后引起的修复反应，因此治疗骨刺首先要防止骨质破坏。显然，应用药物抑制骨质增生是徒劳的。　　最后，增生的骨刺和正常骨并无区别，表面有透明软骨覆盖，只要稍微思考一下就会知道药物是不可能消除正常骨质的。而且增生骨和周围正常骨之间并无界限，它们浑为一体，药物怎么可能区别哪些是增生骨，哪些是正常骨呢？　　到此，您该知道社会上一些所谓的抑制或消除骨刺产品是不可能的了吧！事实上，目前对骨刺只能是对症治疗，一旦疼痛消失或根本就没有疼痛，治疗也就失去意义了。",baike2018qa\baike_qa_train.json
"微博红人怎样认证 ,简单的描述是红人怎样认证,答案是个人认证是需要提供个人以及工作证明材料的，红人认证你可以联系一下客服，但是信息核实这一块一定必不可少。这个说不清楚的，网络红人没有什么认证资料，关键是你有一定的网络人气，比如凤姐便是网络红人；网络红人认证有一定的主观性，这个不怎么确定的，看编辑的心情吧。",baike2018qa\baike_qa_train.json
"在建工程中的一些问题在建工程中发生的一些，比如:水费、电费、油费 ,简单的描述是在建中发生的一些，比如:水费、电费、油费等怎么来处理帐更合适，还没开始生产时发生的一系列费用，怎样入账更合适？请指教，谢谢。,答案是1、凡是为在建工程项目发生的水费、电费、油费等，全部计入“在建工程”科目。
2、还没开始生产时发生的一系列费用，除固定资产和无形资产外，全部计入“长期待摊费用--开办费”科目。",baike2018qa\baike_qa_train.json
"吸脂瘦腿手术安全吗？您好，我的大腿很粗，看着不成比例，所以想做吸 ,简单的描述是您好，我的大腿很粗，看着不成比例，所以想做吸脂瘦腿、,答案是你好，根据你的描述，很适合做大腿吸脂手术，我们是专业做自体脂肪的医院，吸脂是安全的",baike2018qa\baike_qa_train.json
"(中医)吃饭时看电视好吗?还是不看电视专心吃饭好? ,简单的描述是()吃饭时看电视好吗?还是不看电视专心吃饭好?,答案是吃饭时气血都在胃中运行，当看电视时，注意力分散，影响了胃中气血的集中，容易消化不良",baike2018qa\baike_qa_train.json
"怎样使衣服变白?我有一件涤纶的白色上衣,可不小心染了颜色,请问怎 ,简单的描述是我有一件涤纶的白色,可不小心染了颜色,请问怎样能将它恢复到原来的样子啊?请大家帮帮忙,我很喜欢那见衣服!!!,答案是只能送洗衣店了吧！",baike2018qa\baike_qa_train.json
"牙齿矫正23开始矫正，上牙前凸，合不住嘴。1，拔了两颗牙，现在两 ,简单的描述是23开始矫正，上牙前凸，合不住嘴。1，拔了两颗牙，现在两边牙缝还有轻微的，合不住。说没事。2，一笑牙龈外露，医生说必须做牙龈手术，矫正牙齿不行。牙套还没去，现在还在恢复中。,答案是可以做正畸改善",baike2018qa\baike_qa_train.json
"已知球O的半径为R,求证:过球心的O的任意球被球O所截得的球冠面? ,简单的描述是已知球O的半径为R，求证：过球心的O的任意球被球O所截得的球冠面积是一个定值,答案是如图：
设：球O1的半径R1，球冠高OM=h,则有：
①根据垂径定理可知：OO1⊥AB
②在RT△AMO1中：
AM²=AO1²-MO1²=R1²-(R1-h)²=2R1h-h²
③在RT△AMO中：
AO²=AM²+OM²=2R1h-h²+h²=2R1h
∴球冠AOBM（图中阴影部分)的面积S=2π×R1×h=πR²
∵R是已知球O的半径，为定值
∴球冠的面积πR²也是定值
",baike2018qa\baike_qa_train.json
"世界杯彩票，新浪搜狐会有专家推荐吗？ ,简单的描述是,答案是肯定会有的..",baike2018qa\baike_qa_train.json
"雌二醇偏低会影响怀孕吗？ ,简单的描述是雌二醇偏低会影响吗？,答案是放心，不会影响怀孕~",baike2018qa\baike_qa_train.json
"总对孩子发火儿，怎么办？ ,简单的描述是,答案是我不知道你的孩子有多大了，更不知道你是为何事总对你的孩子发火。如果是孩子不听话或是学习不认真惹你生气的，我想你应该换种方法去与孩子进行沟通，即使是他不认真学习不听话，你跟他讲讲道理也许他能够听得进去的，我想你肯定也做了这一点，千万不要认为自己是家长不管自己说的对与错你都得听，每个孩子都有自己的自尊心的，总是一昧的发脾气对孩子对你都不好，这样不但不能增进了你们之间的感情而且整个家庭的气氛也会受影响，时间久了不但解决不了问题反而会在孩子心中留下永久的印。其次，如果是你的工作压力大导致你的心情不佳或是家庭问题，我想这样最好不要让孩子与你分担，因为孩子是无辜的，我想你应该调整一下你的情绪，一般人到了30岁以后情绪波动很大，有时可能难以控制，不知不觉就发脾气可等气消了也会很后悔，但你一定要记往在你发脾气时千万别忘了这样一句话《为了孩子的健康成长为了整个家庭的和睦》克制、克制。。。。。",baike2018qa\baike_qa_train.json
"请问国富旗下的那只基金是明星基金？ ,简单的描述是请问国富旗下的那只是明星基金？,答案是你说的是国海富兰克林基金吗？只有三个，目前看都比较不错，尤其是国富弹性，很有弹性哦。国富潜力也可以的，潜力嘛。
若是富国基金公司的基金就多了。富国天益稳，收益高，目前是5元多，低点的是富国天合不错，其他的不咋样。",baike2018qa\baike_qa_train.json
"人为什么总要去适应新的不同的环境？总有分分离离，好不容易适应了新 ,简单的描述是总有分分离离，好不容易适应了新的，有时候却不得不离开，又去重新开始。害怕孤独，却要去习惯孤独。,答案是在市场经济条件下，个人总会不断地被企业选择，自己也要不断地选择企业，都是为了谋生的需要，于是就有了几乎永远不断的变迁和漂泊。此时，身边的环境当然在不断地变化，你如果不去适应它，就可能失去自己的生存条件啊。
既然这是一种社会必然，我们就只有勇敢地去面对它。烦恼和不情愿都是没有用的。",baike2018qa\baike_qa_train.json
"总胆固醇6.9甘油三酯6.10，怎么用药？老公体检，总胆固醇6. ,简单的描述是体检，总胆固醇6.9，甘油三酯6.10，高密度脂蛋白1.44，低密度脂蛋白1.24，载脂蛋白A10.5，载脂蛋白-B0.6，我知道好几项指标超标，能造成什么后果？吃什么药控制？在饮食方面应注意什么？,答案是总胆固醇6.9 ——轻度升高
甘油三酯6.10 ——明显升高
属于以甘油三酯增高为主的混合型高脂血症。
引起血脂升高的主要因素有——遗传因素、膳食因素、肥胖、不爱运动、过量饮酒、精神压力等。
治疗方法：
一、药物治疗：
以甘油三脂增高为主，可选：吉非罗齐、或非诺贝特（力平脂）口服。也可用脂必妥片、脂必泰胶囊等中药制剂治疗。
二、非药物治疗： 
1、饮食控制：宜食低脂食品，如各种瘦肉、牛奶、蔬菜、豆制品等，少食禽蛋类（尤其是蛋黄）、肥肉、动物内脏、动物油等。 
2、减少甜食或碳水化合物的摄入，如米、面食等，它可在肝脏中转化为甘油三酯，引起甘油三酯增高。 
3、选择降脂蔬菜：如洋葱、茄子、芹菜、菜花、辣椒、苦瓜、海带、香菇、大蒜等。 
4、加强体力活动和锻炼，控制体重等。
",baike2018qa\baike_qa_train.json
"我的人物不小心删了怎么办呀? ,简单的描述是我的人物不小心删了怎么办呀?,答案是不是吧,我也删过啊,但是我删了后就有一个恢复人物的按钮,点一下就好了,你就算不点恢复人物,人物也要7天后才消失.你试试吧!!!",baike2018qa\baike_qa_train.json
"二元函数微分问题将函数F（x，y）=e^(x+y)在点(1,,简单的描述是 将F（x，y）=e^(x+y)在点(1,-1)展成幂级数.,答案是详细解答如下：",baike2018qa\baike_qa_train.json
"当遇到能和你相伴一生的人时，你会．．．． ,简单的描述是,答案是照照镜子，看看自己是否养得起她？看看自己是否帅窝。。。

唉~~~天生一对嘛~~~~哈哈！立刻就和她注册结婚，嘻嘻~~~~

",baike2018qa\baike_qa_train.json
"急用！！！初二物理题在海滩案发现场留下了罪犯清晰站立的脚印，公安 ,简单的描述是在海滩案发现场留下了罪犯清晰站立的脚印，人员立即用蜡浇注成了模型。蜡鞋模的平均厚度为3cm，质量为675g,又经测试达到脚印同样深度的压强为1.5*10的4次方pa。罪犯体重为多少？,答案是你先要知道蜡的密度 求出根据V=S*H；得到S（H=厚度）；再根据P=F*S；F=G=m*g可以得到m.",baike2018qa\baike_qa_train.json
"如何才能买到最好的化妆品？最近有要买一些化妆品美容护肤品之类的？ ,简单的描述是最近有要买一些品美容护肤品之类的？不知道怎么买到好的，以前都是姐妹推荐的。都用腻了。,答案是没有最好的化妆品只有最适合的化妆品，化妆品一般都可以先涂抹在手上试一试效果的，你要依照自身的条件选着，你是什么样的皮肤比如说干性皮肤就用干性皮肤的化妆品",baike2018qa\baike_qa_train.json
"请问买家付款是不是视为认同买卖合同所有条款我在淘宝卖东西，买家货 ,简单的描述是我在卖东西，买家货物到手后种种细节理由要我降价，不同意就退货，还要我付退货邮费我的商品详情里有一条“未被卖家发现的，非影响使用的非功能性问题不退不降，退货费用买家自理买家收货时请先验货再收货，如果严重损坏或无法开机，请不要签收”请问是不是可以视为买家认同这一条，此条款对其是否有约束力；如果有约束力，而淘宝强制退款，我有没有权力对淘宝提起诉讼，最好能给我合同法原文条款谢谢 ,答案是
我的观点是，是否退货的关键是要分析买家要求退货的理由到底成立与否。理由是程序和实体同样重要，即退货的程序以及退货的理由同样重要。

这样说吧：即便买家因为疏忽大意，忽略了“商品详情”的相关规定，但所购商品确实符合退货的条件，在此情况下，淘宝要求你退货。楼主再坚持下去还有意思吗？",baike2018qa\baike_qa_train.json
"现在想入市怎么办我于几个月前14元的高价买了600019,一直套 ,简单的描述是我于几个月前元的高价买了600019,一直套起.现在想入市,是补仓还是换股?若换,换什么好呢?,答案是炒股要耐心点.现在这时候割什么肉哟.持有观望!",baike2018qa\baike_qa_train.json
"胸骨及肋骨发育不良怎么办？ ,简单的描述是,答案是你如果是北方人,我建议你去协和医院骨科中的脊柱科就诊;如果南方,可去上海复旦大学附属华山医院骨科就诊,咨询专家意见.
不论如何,看后才能发表意见.胸骨及肋骨发育不良怎么治疗要看病情的严重程度，是否对肺功能造成了不良影响，建议到医院胸外科咨询，根据具体情况制定合适的治疗方案",baike2018qa\baike_qa_train.json
"我想做一个编程员，请问要经过哪些步骤，学习哪些相关的知识和通过什? ,简单的描述是我想做一个编程员，请问要经过哪些步骤，学习哪些相关的知识和通过什么认证？,答案是全国计算机等级考试目前共设置四个等级,想学编程就要学C语言,因为那是基础,编程一般就要考计算机2级考试,就是下面的,你想学编程就先学C语言,不过现在C++更高级,不过C语言是基础,建议还是先学C语言.
　　
　　二级：考核计算机基础知识和使用一种高级计算机语言或数据库管理软件编写程序以及上机调试的基本技能。2005年下半年考试科目：编程类：C、Visual Basic、C++、Java、Visual，数据库类：FoxPro、C++。基础知识包括如下内容：数据结构与算法、程序设计方法、软件工程、数据库基础。

　　
　　",baike2018qa\baike_qa_train.json
"奔驰与大众哪个车型好一点？ ,简单的描述是,答案是大众性价比好，比较成熟油省一点,是低消费人们用的起的。奔驰是高消费人们用的，奔驰好些",baike2018qa\baike_qa_train.json
"请问目前到哪个网站下载网络软件比较安全？我需要一个BT下载软件， ,简单的描述是我需要一个BT下载，但又惧于出现的提示不敢保存下载的东东，怕会使系统中毒。请哪位不吝赐教。谢谢！,答案是比特精灵(BitSpirit)简体版  发布公司：             公司其它  授权方式： 免费版  操作系统： Win2003/XP/2000/NT/9x/ME  软件大小： 3,659 KB  下载时间： 56K/<9分钟 | 64K/<6分钟 | 2M/<1分钟 更新日期： 2006-07-21 下载次数： 7598/本周 3097932/累计 软件介绍　　BitSpirit 比特精灵，一套操作和界相象FlashGet的BT软件，具有BitTorrent的全部功能，非常容易使用。有强大的管理功能：在下载过程中，需要时才创建文件；可以对每一个Torrent中的文件进行选择性的下载；智能可控的缓存功能，尽可能的保护硬盘；清晰明了的程序运行状态；智能可控的网站收集器；监视剪贴板；实用的全局及单独PEER的流量控制；PEER个数的限制；下载队列，及计划下载；友好易用的界面等等。支持中文及多国语言界面。　　v  2006-7-15　　改进：改进了程序查找UPnP的方式，查找时不影响程序的正常启动，即使不正常的设置程序也可以正常运行；　　改进：特殊原因导致路由器上的UPnP映射被删除时(如路由器重启)程序自动重新添加；　　改进：改进在XP下对ICF防火墙例外的处理，无须用户干预；　　改进：移除前几个版本的教育网速度限制；　　改进：调整文件读写方式(测试。如果程序长时间运行后变慢，请到技术支持论坛留言)；　　改进：默认保存路径调整时调整各个类别的保存路径，简化操作；　　改进：提高程序启动速度；　　改进：一些小BUG的修正；　　改进：重新制作安装程序，减少将近1/3的安装程序体积。下载地址： ",baike2018qa\baike_qa_train.json
"斯利安叶酸片会不会影响肝功能啊，乙肝患者能吃吗？ ,简单的描述是,答案是可以吃的，斯利安是小剂量的叶酸片，是不会影响你的肝功能，和你的药冲突的，不过如果你是打算怀孕的话，建议还是咨询一下医生",baike2018qa\baike_qa_train.json
"山药哪家的最好？怀山药哪家的最好呢？听同事都说怀山堂的最好 ,简单的描述是怀哪家的最好呢？听同事都说怀山堂的最好,答案是　河南产区：主要产于河南焦作等地。怀山药又称白山药、怀参，为全国之冠。国内已有多家大型药材市场和医药生产厂家，在焦定点收购或建立定点种植基地。  焦作产地出品的应该都不错的",baike2018qa\baike_qa_train.json
"急急急!!!!!!请问一下,做一个处女膜修复手术大概要多少钱啊, ,简单的描述是请问一下,做一个手术大概要多少钱啊,最高不会超过多少啊?修复后能恢复到最原来的样子吗?,答案是处女膜修补术手术收费，我国的收费标准一般为2000元至3000元，也有收费更多的。 
 实行优惠收费:处女膜修复手术总费用1600元(包括手术费,一次性材料费、麻醉费、术后用的消炎药水等费用)。
 有过人流或生育史者处女膜修复手术总费用2000元(包括手术费,一次性材料费、麻醉费、术后用的消炎药水等费用)。
 在校学生凭学生证可享受特别优惠,处女膜修复手术总费用1300元(包括手术费,一次性材料费、麻醉费、术后用的消炎药水等费用)。
基本上可以恢复到原来的样子.",baike2018qa\baike_qa_train.json
"塘沽哪里有举办离婚庆典的公司？我想离婚，这段婚姻实在是让我太痛苦 ,简单的描述是我想，这段婚姻实在是让我太痛苦了。我觉得离婚对我来说是一种解脱。我希望能够一般一场离婚仪式，真的。有没有这样一家公司呢？,答案是这个还第一次听说啊",baike2018qa\baike_qa_train.json
"头发里面长了跟痘痘一样的东西？我发际前面和后面老是长痘痘，很痛究 ,简单的描述是我发际前面和后面老是长，很痛究竟是怎么回事呢？谁知道？,答案是LZ头发里面长痘痘，是由于头发清洁不到位，细菌感染所致。",baike2018qa\baike_qa_train.json
"沈阳患有乙肝大三阳的人能活多长 ,简单的描述是沈阳患有大三阳的人能活多长,答案是不管你是大三阳还是小三阳，建议每半年定期检查肝功、B超和DNA，若几项指标都在正常范围的话这就是最好的状态，只要肝功正常且身体又无明显症状你就是医学上所称的携带者，常年保持这种稳定状态就行了，千万不要乱吃药损害自己的肝脏。最好等待自然转阴，这只是时间问题，注意日常生活的调养长期坚持下去转阴就有希望，相信科学！如果不转阴也没什么，很多人终生携带也没事的，活到80、90不成问题，放心吧！现在医学事业发展，这些年大三阳小三阳都可以生小孩，携带者更是如此，如果你还未婚到时把自己的情况告诉医生医院会做小孩的病毒阻断工作，其阻断成功率达97.3%以上。 要戒酒，不要吃辛辣、生冷，激发性食物。生活上养成良好的生活习惯，起居有规律，适当的身心锻练，避免过度劳累，保持乐观的情绪等。忌食加工食品。少吃罐装或瓶装的饮料、食品。这是由于罐装、瓶装的饮料、食品中往往加入防腐剂，对肝脏或多或少都有毒性。",baike2018qa\baike_qa_train.json
"画皮世界天神血魄怎么得？ ,简单的描述是皮世界 天神血魄 怎么得？,答案是进入游戏，在【出生地】坐标：（1516、 2462）或【鬼城】礼包发放大使“礼锦”（坐标： 2059， 2925）处，点击CDKEY，输入CD-KEY序列号，就可以领取。
（竭力为您解答，希望给予【好评】，非常感谢~~）",baike2018qa\baike_qa_train.json
"远距离恋爱会有结果吗？我问的是别人的恋爱。我喜欢的女生她有个远方 ,简单的描述是我喜欢的女生她有个远方的男朋友，每天都和他通电话，偶尔也会吵架，比如昨天，今天好像看她qq签名意思是“在你的名字前加亲爱”。估计又和好了。 我不是说想故意去拆散别人，但是他们这样靠电话作为联系纽带的，彼此又是已经工作的人，他们真的可能有机会么？ 她知道我喜欢她，而且我也没说放弃，只是说她不分手就不做那打算，所以现在关系还好，周末经常一起玩，叫她吃饭或者出来玩都不拒绝，在一起也都有话说，挺融洽的。 我经常觉得我傻。应该放弃了，但是因为她和我都经常上q，我又不能上q（业务关系），一在qq上看到她我就忍不住和她说话。她有事也会找我，没事偶尔也会发我喜欢的女生她有个远方的男朋友，每天都和他通电话，偶尔也会吵架，比如昨天，今天好像看她qq签名意思是“在你的名字前加亲爱”。估计又和好了。 我不是说想故意去拆散别人，但是他们这样靠电话作为联系纽带的，彼此又是已经工作的人，他们真的可能有机会么？ 她知道我喜欢她，而且我也没说放弃，只是说她不分手就不做那打算，所以现在关系还好，周末经常一起玩，叫她吃饭或者出来玩都不拒绝，在一起也都有话说，挺融洽的。 我经常觉得我傻。应该放弃了，但是因为她和我都经常上q，我又不能上q（业务关系），一在qq上看到她我就忍不住和她说话。她有事也会找我，没事偶尔也会发短信给我随便聊几句。做不到绝交那样 说真的，我不想做她的好朋友，心里想得和表现出来的都要不一致，那天在她们宿舍（她们租房的都是我认识的，偶尔过去玩）明明看着她和男朋友闹矛盾，开始在和她聊天，她男朋友打电话过来，我就只能偷偷的跑到客厅去假装看。 坚决放弃把。。。我是这么想的。很多人也说，就算她放弃了他，也不会给我机会的。因为已经被定位为朋友了。那么我宁愿不做这个朋友,答案是做朋友，远距离比近距离的友谊更深，打电话、网上聊天也是很好的事；如果是谈婚论嫁的话，远距离就不是优势了，结婚后，牵涉到许多实质性的问题，所以这就很难说了；如果你真的喜欢她，建议将她调到身边，你就放心OK。",baike2018qa\baike_qa_train.json
"请问我的cpu包装是赛扬4,简单的描述是请问我的cpu包装是赛扬4-341/2.93G ,755针256kb L2-Cache.533MHz ,经销商说是赛扬D341,2.93GHZ,盒装,质保33个月;  检测是Intel(R) Celeron(R) CPU 2.93GHz,为什么不是Celeron(R) D. CPU 2.93GHz．,答案是是，盒装你还怕什么？
对了
包装盒要保管好，上面的标签和cpu的标码一致，也是质保的凭据。
买盒装CPU时，你应该拨打免费800(8008201100)电话查询，以便鉴别其是否为正品。这是Intel支持中心的免费查询电话，需要在周一到周五，上午9点到下午5点之间拨打，Intel服务人员会让你报出CPU、散热器和包装盒上相应的序列号，然后告诉你真伪。你可以在CPU表面、包装盒、散热风扇上查看有SL5VK编号的地方，此处有一个序列号，把这个序列号在电话里告诉Intel服务人员即可。

    注意：正品盒装CPU表面上的序列号，与包装盒上的系列号应该是相同的，而且与散热风扇的序列号也应该是相对应的，你可以通过拨打免费800(8008201100)电话进行验证。你应该仔细对照CPU表面上的SLXXX编号，与包装盒外的贴纸是否一致，这样可以初步辨别假货
",baike2018qa\baike_qa_train.json
"为什么我天天都想做爱我下面很长,有17厘米左右.而且每次都要做很 ,简单的描述是我下面很长,有17厘米左右.而且每次都要做很长时间.一般在20到40分钟.所以我女受不了.我现在性欲好像很强.天天都想做.但女朋友又经不起我的欲望.搞的现在很难受.经常吵架.我不知道我这样是不是不正常.,答案是看来你身体不错。其实做的事情很多的。",baike2018qa\baike_qa_train.json
"各种货币之间的汇率是如何确定的 ,简单的描述是,答案是购买力平价理论加利率平价理论。",baike2018qa\baike_qa_train.json
"我在玩飞车7时总出现发卡的现象是怎么回事?我玩飞车7一个小时后总 ,简单的描述是我玩飞车7一个小时后总出现发卡的现象是怎么回事?用光盘或虚拟的都是.我机器的配置也没有任何问题.还有谁知道哪里有飞车7的中对照的资料吗?谢谢,答案是只要把图像质量的等级调低一些就没问题了，我试过很管用。",baike2018qa\baike_qa_train.json
"哪里提供免费学习和下载室内装修资料？ ,简单的描述是,答案是我们专业的同学都会定时去大禹家装培训网下载他们提供的免费资料，呵呵。",baike2018qa\baike_qa_train.json
"指导一下我的重击骑士吧各位暗黑的大哥大姐,本人现在重击骑士72级 ,简单的描述是各位暗黑的大哥大姐,本人现在重击骑士72级,重击/冲锋/圣盾MAX,其余加了精力.用一个为他打装备,不想废了他,这样的PK骑士有前途吗?装备再劳驾推荐一下好吗?,答案是楼上说的不对，盾击骑士pk很好用，根本不需要tp+，移动时用冲锋就够了，狂热要先加满再加精力。关键要看装备：

头盔：年纪之冠头冠镶2个40%ed/15%ias珠
铠甲：刚毅执政官铠甲
主武器：悔恨狂战士斧
副武器：战争召唤水晶剑
主盾牌：流亡撒卡兰姆盾牌(无形的)或者流亡旋风盾(无形的)
副盾牌：精神神圣小盾
腰带：维尔登戈的心结秘银腰带
手套：卓古拉之握吸血鬼骸骨手套
靴子：蚀肉骑士极速靴(升级)
项链：大君之怒项链或者马拉的万花筒项链
戒指：布尔凯索戒指+乌鸦之霜戒指",baike2018qa\baike_qa_train.json
"qq的图标企鹅怎么可以换成苹果我想把登陆qq的图标换成其他样子， ,简单的描述是我想把登陆qq的图标换成样子，不要小企鹅形象,答案是下载个珊瑚虫美化绿色版的QQ就是苹果的图标",baike2018qa\baike_qa_train.json
"帮忙看看这个蜜蜂.40.99.101/.1BP!谢谢给算下几D的 ,简单的描述是 .40.99.101/ .1BP!谢谢给算下几D的 
!掉什么!,答案是又来了，1级怎么能知道掉什么啊，只能说可能性比较高。这只蜂100％是6D，100％掉1血（这是算档器上写的），其他都有可能掉，基本上没什么价值，当练级任务宠还行。",baike2018qa\baike_qa_train.json
